No.,Full Hadith,Isnad,Matan,Author's Comments,Degree,Authenticity,Topic,
,"301- رواه عبد الصمد عن وهب عن ليث . ورواه عبد الرحمن بن حاتم المرادي ، وليس بثقة ( ثنا بكر بن عبد الله أبو عاصم ثنا الليث ـ إلخ ) وبكر لم أعرفه ، وقال ابن الجوزي ( ليس بشيء ) ورواه أيضاً زهير بن عباد ثنا عبد الله بن عمر الخرساني ثنا الليث  زهير فيه كلام ، وشيخه صاحب منا كير بل هو تالف .",,,"301- رواه عبد الصمد عن وهب عن ليث . ورواه عبد الرحمن بن حاتم المرادي ، وليس بثقة ( ثنا بكر بن عبد الله أبو عاصم ثنا الليث ـ إلخ ) وبكر لم أعرفه ، وقال ابن الجوزي ( ليس بشيء ) ورواه أيضاً زهير بن عباد ثنا عبد الله بن عمر الخرساني ثنا الليث  زهير فيه كلام ، وشيخه صاحب منا كير بل هو تالف .",,,,
,302- هما في الذيل عن الديلمي بسندين واهيين .,,,302- هما في الذيل عن الديلمي بسندين واهيين .,,,,
,"303- الأولى من طريق ( محمد بن عبد الله بن المهتدي بالله :حدثني أبي قال دخلت على المأمون ....... فقال حدثني أبي عن جدي عن عبد الله بن عباس .... ) وهذا محال ، فالمهتدي إنما ولد بعد وفاة المأمون ، والرشيد لم يدرك من آبائه من أدرك ابن عباس . الثانية عن أبي صالح خلف بن محمد البخاري وهو كذاب . والثالثه سندها مظلم إلى المأمون . والرابعة من طريق أبي علي أحمد بن محمد بن جعفر الصولي عمن لم أعرفه . وقد قال الخطيب في الصولي ( روى عن عدة مشايخ مجهولين وفي حديثه غرائب ومناكير ) . والخامسة من طريق محمد بن عبد الله ابن مروان ، له ترجمة في اللسان 5/274 رقم  937 وفيها الإشارة إلى هذا الخبر، ويظهر منها أن محمدا هذالم يكن بثقة ، ولكن كان له سماع ثابت في بعض الكتب ، أما هذا الخبر فحدث به من حفظه كما قال تمام . والسادسة من طريق محمد بن عبد الله أبو الفضل الشيباني كذاب ، ترجمته في اللسان 5/231 رقم 811 وفيها هذا الخبر ، وفي السند غيره من مجهولين ومن ليس بشيء . هذه الطرق تجعل الخبر عن المأمون عن آبائه . والسابعة ذكرها الخطيب في التاريخ 7/403 بسنده إلى الحسن بن قحطبة الأمير ( حدثني أبو جعفر المنصور ـ إلخ ) وتكلم الخطيب في بعض رواتها ، وتعقبه ابن حجر في ترجمة محمد بن هارون بن برية من لسان الميزان 5/409 وحاصل كلامه ترجيح رواية الحسن بن قحطبة للخبر قال ( فلعل الآفة فيه من الحسن بن قحطبة فإنه ليس من أهل الحديث ....... )  .",,,"303- الأولى من طريق ( محمد بن عبد الله بن المهتدي بالله :حدثني أبي قال دخلت على المأمون ....... فقال حدثني أبي عن جدي عن عبد الله بن عباس .... ) وهذا محال ، فالمهتدي إنما ولد بعد وفاة المأمون ، والرشيد لم يدرك من آبائه من أدرك ابن عباس . الثانية عن أبي صالح خلف بن محمد البخاري وهو كذاب . والثالثه سندها مظلم إلى المأمون . والرابعة من طريق أبي علي أحمد بن محمد بن جعفر الصولي عمن لم أعرفه . وقد قال الخطيب في الصولي ( روى عن عدة مشايخ مجهولين وفي حديثه غرائب ومناكير ) . والخامسة من طريق محمد بن عبد الله ابن مروان ، له ترجمة في اللسان 5/274 رقم  937 وفيها الإشارة إلى هذا الخبر، ويظهر منها أن محمدا هذالم يكن بثقة ، ولكن كان له سماع ثابت في بعض الكتب ، أما هذا الخبر فحدث به من حفظه كما قال تمام . والسادسة من طريق محمد بن عبد الله أبو الفضل الشيباني كذاب ، ترجمته في اللسان 5/231 رقم 811 وفيها هذا الخبر ، وفي السند غيره من مجهولين ومن ليس بشيء . هذه الطرق تجعل الخبر عن المأمون عن آبائه . والسابعة ذكرها الخطيب في التاريخ 7/403 بسنده إلى الحسن بن قحطبة الأمير ( حدثني أبو جعفر المنصور ـ إلخ ) وتكلم الخطيب في بعض رواتها ، وتعقبه ابن حجر في ترجمة محمد بن هارون بن برية من لسان الميزان 5/409 وحاصل كلامه ترجيح رواية الحسن بن قحطبة للخبر قال ( فلعل الآفة فيه من الحسن بن قحطبة فإنه ليس من أهل الحديث ....... )  .",,,,
,304- هي ثلاث روايات في الأولى ( جحدر بن الحارث ثنا بقية عن ثور ) قال ابن الجوزي ( جحدر يسرق الحديث وبقية يدلس ) وفي الثانية سليمان بن سلمة الخبائري ثنا عتبة بن السكن ثنا ثور ) قال السويطي ( الخبائري متروك ) أقول : وعتبة مثله أو شر منه . وفي الثالثة ( محمد بن يزيد المستملي ثنا حسين ابن علوان ) قال ابن الجوزي ( حسين كذاب يضع ) أقول والمستملي قريب منه .,,,304- هي ثلاث روايات في الأولى ( جحدر بن الحارث ثنا بقية عن ثور ) قال ابن الجوزي ( جحدر يسرق الحديث وبقية يدلس ) وفي الثانية سليمان بن سلمة الخبائري ثنا عتبة بن السكن ثنا ثور ) قال السويطي ( الخبائري متروك ) أقول : وعتبة مثله أو شر منه . وفي الثالثة ( محمد بن يزيد المستملي ثنا حسين ابن علوان ) قال ابن الجوزي ( حسين كذاب يضع ) أقول والمستملي قريب منه .,,,,
,305- له طريق أخرى في سندها الحسن بن شبيب المكتب وهو هالك .,,,305- له طريق أخرى في سندها الحسن بن شبيب المكتب وهو هالك .,,,,
,"306- الخبر رواه الكديمي ( ثنا إبراهيم بن الحسن العلاف ثنا عمر بن حفصا المازني عن بشر بن عبد الله عن جعفر بن محمد عن أبيه ـ إلخ . ورواه الطبراني (ثنا أحمد بن داود المكي ثنا حفص بن عمر المازني ثنا أرطاة بن الأشعث العدوي ثنا بشر بن عبد الله بن عمرو بن سعيد الخثعمي عن محمد بن علي بن الحسين ـ إلخ )  فالطريقان يجتمعان في بشر وهو مجهول ، في لسان الميزان أن الطوسي ذكره في رجال الشيعة ، وأنه يروي عن جعفر وأبيه ، فقد يكون بلاء هذا الخبر منه ، افتراه تارة عن الباقر وتارة عن الصادق ، وقد يكون ممن بعده ، ففي السند الأول الكديمي وفي الثاني أرطاة بن الأشعث وكلاهما هالك . فأما المازني فلم أعرفه سواء أكان عمر بن حفص أم حفص بن عمر، والذي حرق الإمام أحمد حديثه يقال له ( العبدي ) له ترجمة مبسوطة في اللسان والظاهر أنه غير المازني .",,,"306- الخبر رواه الكديمي ( ثنا إبراهيم بن الحسن العلاف ثنا عمر بن حفصا المازني عن بشر بن عبد الله عن جعفر بن محمد عن أبيه ـ إلخ . ورواه الطبراني (ثنا أحمد بن داود المكي ثنا حفص بن عمر المازني ثنا أرطاة بن الأشعث العدوي ثنا بشر بن عبد الله بن عمرو بن سعيد الخثعمي عن محمد بن علي بن الحسين ـ إلخ )  فالطريقان يجتمعان في بشر وهو مجهول ، في لسان الميزان أن الطوسي ذكره في رجال الشيعة ، وأنه يروي عن جعفر وأبيه ، فقد يكون بلاء هذا الخبر منه ، افتراه تارة عن الباقر وتارة عن الصادق ، وقد يكون ممن بعده ، ففي السند الأول الكديمي وفي الثاني أرطاة بن الأشعث وكلاهما هالك . فأما المازني فلم أعرفه سواء أكان عمر بن حفص أم حفص بن عمر، والذي حرق الإمام أحمد حديثه يقال له ( العبدي ) له ترجمة مبسوطة في اللسان والظاهر أنه غير المازني .",,,,
,307- قد عرفت من فيه .,,,307- قد عرفت من فيه .,,,,
,"308- هو من طريق مسعدة عن جعفر بن محمد ، ومسعدة هو : ابن اليسع ، قال الإمام أحمد ( حرقنا حديثه منذ دهر ) وكذبه أبو داود .",,,"308- هو من طريق مسعدة عن جعفر بن محمد ، ومسعدة هو : ابن اليسع ، قال الإمام أحمد ( حرقنا حديثه منذ دهر ) وكذبه أبو داود .",,,,
,"309- في اللآلىء ( ابن عدي : حدثني أحمد بن محمد [ الصواب : أحمد بن موسى ] بن عيسى الجرجاني حدثني أبي ثنا محمد بن عبد المؤمن ثنا عبد المؤمن بن عبد العزيز ثنا أبو الحسن عن أبي العلاء عن مكحول عن عطية ـ إلخ ) وقد أخرجه حمزة السهمي في تاريخ جرجان ص 200 ( حدثني أحمد بن موسى ابن عيسى ... ) فذكره . شيخه ابن عدي ، وحمزة هو أحمد بن أبي عمران موسى بن عيسى الجرجاني الوكيل كذبوه ورماه أبو سعيد النقاش والحاكم بوضع الحديث وترجمته في اللسان 1/235 رقم 741 وأبوه وعبد المؤمن مترجمان في تاريخ جرجان ، ومحمد بن عبد المؤمن مذكور في مواضع منه ولم أر له ترجمة ، وأبو الحسن هو إسماعيل بن مسلم السكوني ، يقال له إسماعيل بن أبي زياد ، وقد يقال : إسماعيل بن زياد ، راجع التهذيب، وهو متهم بالوضع . فأما أبو العلاء فأحسبه برد ابن سنان . فرجال الإسناد معروفون في الجملة ، وفيهم وضاعان ، ورى حمزة بمثل هذا السند إلى عبد المؤمن بن عبد العزيز . أخبرنا إسماعيل بن مسلم عن أبي المهاجر عن رجل من أهل الشام من أصحاب النبي صلى الله عله وسلم أن النبي صلى الله عله وسلم أصابه وجع في رجله فمر ببقلة الحمقاء فوضع قدمه عليها .....) فذكر خبراً في فضلها . وفي سنده الوضاعان المذكوران . وأبو المهاجر لم يتبين لي حاله . وفي اللآلىء مما يتعلق بالجرجير خبر عن سعدة بن إليسع عن جعفر بن محمد قال ابن الجوزي ( موضوع آفته سعدة ) وخبر لأبي نعيم من طريق ( إسحاق بن وهب ) لعله الطهرمسي ، هالك ( ثنا إسماعيل بن أبان ) لعله الغنوي هالك أيضاً . وفي السند بعد من لم أعرفه (وخبر آخر من مسند الحارث بسند فيه من لم أعرفه عن عمر بن موسى  عن واثلة ) عمر بن موسى الوجيهي كذاب يضع ولم يدرك واثلة والله أعلم .",,,"309- في اللآلىء ( ابن عدي : حدثني أحمد بن محمد [ الصواب : أحمد بن موسى ] بن عيسى الجرجاني حدثني أبي ثنا محمد بن عبد المؤمن ثنا عبد المؤمن بن عبد العزيز ثنا أبو الحسن عن أبي العلاء عن مكحول عن عطية ـ إلخ ) وقد أخرجه حمزة السهمي في تاريخ جرجان ص 200 ( حدثني أحمد بن موسى ابن عيسى ... ) فذكره . شيخه ابن عدي ، وحمزة هو أحمد بن أبي عمران موسى بن عيسى الجرجاني الوكيل كذبوه ورماه أبو سعيد النقاش والحاكم بوضع الحديث وترجمته في اللسان 1/235 رقم 741 وأبوه وعبد المؤمن مترجمان في تاريخ جرجان ، ومحمد بن عبد المؤمن مذكور في مواضع منه ولم أر له ترجمة ، وأبو الحسن هو إسماعيل بن مسلم السكوني ، يقال له إسماعيل بن أبي زياد ، وقد يقال : إسماعيل بن زياد ، راجع التهذيب، وهو متهم بالوضع . فأما أبو العلاء فأحسبه برد ابن سنان . فرجال الإسناد معروفون في الجملة ، وفيهم وضاعان ، ورى حمزة بمثل هذا السند إلى عبد المؤمن بن عبد العزيز . أخبرنا إسماعيل بن مسلم عن أبي المهاجر عن رجل من أهل الشام من أصحاب النبي صلى الله عله وسلم أن النبي صلى الله عله وسلم أصابه وجع في رجله فمر ببقلة الحمقاء فوضع قدمه عليها .....) فذكر خبراً في فضلها . وفي سنده الوضاعان المذكوران . وأبو المهاجر لم يتبين لي حاله . وفي اللآلىء مما يتعلق بالجرجير خبر عن سعدة بن إليسع عن جعفر بن محمد قال ابن الجوزي ( موضوع آفته سعدة ) وخبر لأبي نعيم من طريق ( إسحاق بن وهب ) لعله الطهرمسي ، هالك ( ثنا إسماعيل بن أبان ) لعله الغنوي هالك أيضاً . وفي السند بعد من لم أعرفه (وخبر آخر من مسند الحارث بسند فيه من لم أعرفه عن عمر بن موسى  عن واثلة ) عمر بن موسى الوجيهي كذاب يضع ولم يدرك واثلة والله أعلم .",,,,
,"310- رواه سليمان عن سلمة عن أبي مشجعة عن أبي الدرداء ، وأبو مشجعة ومسلمة لم يخرجا ولم يوثقا ، فهما مجهولا الحال وسليمان ، قال البخاري : في حديثه مناكير، وقال وأبو زرعة : منكر الحديث ، وقال ابن حبان (يروي عن مسلمة بن عبد الله الجهني . عن عمه أبي مشجعة بن ربعى أشياء موضوعة . لاتشبه حديث الثقات ) . ",,,"310- رواه سليمان عن سلمة عن أبي مشجعة عن أبي الدرداء ، وأبو مشجعة ومسلمة لم يخرجا ولم يوثقا ، فهما مجهولا الحال وسليمان ، قال البخاري : في حديثه مناكير، وقال وأبو زرعة : منكر الحديث ، وقال ابن حبان (يروي عن مسلمة بن عبد الله الجهني . عن عمه أبي مشجعة بن ربعى أشياء موضوعة . لاتشبه حديث الثقات ) . ",,,,
,"311- أخرجه البيهقي من طريق ( أحمد بن منيع ، ثنا العباس بن بكار ، ثنا أبو هلال الراسي عن عبد الله بن بريدة عن أبيه ) رفعه ( سيد الإدام في الدنيا والآخرة : اللحم ، وسيد الشراب في الدنيا والآخرة : الماء ، وسيد الرياحين في الدنيا والآخرة : الفاغية ) ، قال في اللآلىء ( قال البيهقي : ورواه جماعة عن أبي هلال الراسي ، تفرد به أبو هلال ) قال السيوطي ( وهو من رجال الأربعة ، ووثقه أبو داود .... ) أقول : إذا كان رواه جماعة عن أبي هلال ، فالظاهر أن يسوق البيهقي أقوى الطرق ، وهذه الطريق التي ساقها ساقطة البتة ، فإن العباس بن بكار كذاب يضع ، وإذا كانت هذه أقوى الطرق فما ظنك بالباقي ؟ ، وقد أخرجه الطبراني في الأوسط ( ثنا محمد بن شعيب ، ثنا سعيد بن عتبة القطان ، ثنا أبو عبيدة الحداد ، ثنا أبو هلال  ( فذكره ثم قال (لم يروه عن ابن بريدة إلا أبو هلال ، ولا عنه إلا أبو عبيدة ، تفرد به سعيد) قال في مجمع الزوائد 5/35 (فيه سعيد بن عبية [ كذا ] القطان ، ولم أعرفه ) أقول : أحسبه سعيد بن عنبسة الرازي الخزاز . فإنه يروي عن أبي عبيدة الحداد ، ولعله كان يبيع القطن مع الخز ، فقال الراوي عنه ( القطان ) ومحمد بن شعيب ليس هو أبن شابور، فإن الطبراني لم يدركه ، فينظر من هو ؟ وسعيد بن عنبسة كذاب .",,,"311- أخرجه البيهقي من طريق ( أحمد بن منيع ، ثنا العباس بن بكار ، ثنا أبو هلال الراسي عن عبد الله بن بريدة عن أبيه ) رفعه ( سيد الإدام في الدنيا والآخرة : اللحم ، وسيد الشراب في الدنيا والآخرة : الماء ، وسيد الرياحين في الدنيا والآخرة : الفاغية ) ، قال في اللآلىء ( قال البيهقي : ورواه جماعة عن أبي هلال الراسي ، تفرد به أبو هلال ) قال السيوطي ( وهو من رجال الأربعة ، ووثقه أبو داود .... ) أقول : إذا كان رواه جماعة عن أبي هلال ، فالظاهر أن يسوق البيهقي أقوى الطرق ، وهذه الطريق التي ساقها ساقطة البتة ، فإن العباس بن بكار كذاب يضع ، وإذا كانت هذه أقوى الطرق فما ظنك بالباقي ؟ ، وقد أخرجه الطبراني في الأوسط ( ثنا محمد بن شعيب ، ثنا سعيد بن عتبة القطان ، ثنا أبو عبيدة الحداد ، ثنا أبو هلال  ( فذكره ثم قال (لم يروه عن ابن بريدة إلا أبو هلال ، ولا عنه إلا أبو عبيدة ، تفرد به سعيد) قال في مجمع الزوائد 5/35 (فيه سعيد بن عبية [ كذا ] القطان ، ولم أعرفه ) أقول : أحسبه سعيد بن عنبسة الرازي الخزاز . فإنه يروي عن أبي عبيدة الحداد ، ولعله كان يبيع القطن مع الخز ، فقال الراوي عنه ( القطان ) ومحمد بن شعيب ليس هو أبن شابور، فإن الطبراني لم يدركه ، فينظر من هو ؟ وسعيد بن عنبسة كذاب .",,,,
,"312- من طريق هشام بن سلمان عن يزيد الرقاشي ، وهشام ، قال ابن عدي : أحاديثه عن يزيد غير محفوظة ، ويزيد ليس بشيء .",,,"312- من طريق هشام بن سلمان عن يزيد الرقاشي ، وهشام ، قال ابن عدي : أحاديثه عن يزيد غير محفوظة ، ويزيد ليس بشيء .",,,,
,313- هو من نسخة عبد الله بن أحمد بن عامر الموضوعة .,,,313- هو من نسخة عبد الله بن أحمد بن عامر الموضوعة .,,,,
,"314- يعني : مقاتل بن سليمان وعطية ، ولا أراهما رويا هذا ، إنما البلاء ممن بعدهما ، فإن السند مظلم كما قال ابن الجوزي .",,,"314- يعني : مقاتل بن سليمان وعطية ، ولا أراهما رويا هذا ، إنما البلاء ممن بعدهما ، فإن السند مظلم كما قال ابن الجوزي .",,,,
,"315- هذا في سنن ابن ماجة ( ثنا هشام بن عمار ثنا مروان بن معاوية ثنا عيسى بن أبي عيسى أن رجل أراه موسى عن أنس ) وفي المقاصد ( عيسى بن أبي عيسى البصري ) وفي كتاب ابن أبي حاتم ( عيسى بن أبي عيسى أبو حكيم البصري ، روى عن عوف ، روى عنه مروان بن معاوية ) وفي التهذيب 8/227 أنه أنصاري ، يروي عن موسى الأسواري ، وموسى الأسواري هذا مترجم في اللسان 6/120 و 136 رقم 415 و 470، ويظهر من ترجمته أنه لم يدرك أنساً ، وأنه كان قدرياً زائغاً ، وذكر من قوله ( أن أصحاب رسول الله صلى الله عليه وسلم كانوا أعراباً جفاة ، فجئنا نحن أبناء فارس فلخصنا هذا الدين ) .",,,"315- هذا في سنن ابن ماجة ( ثنا هشام بن عمار ثنا مروان بن معاوية ثنا عيسى بن أبي عيسى أن رجل أراه موسى عن أنس ) وفي المقاصد ( عيسى بن أبي عيسى البصري ) وفي كتاب ابن أبي حاتم ( عيسى بن أبي عيسى أبو حكيم البصري ، روى عن عوف ، روى عنه مروان بن معاوية ) وفي التهذيب 8/227 أنه أنصاري ، يروي عن موسى الأسواري ، وموسى الأسواري هذا مترجم في اللسان 6/120 و 136 رقم 415 و 470، ويظهر من ترجمته أنه لم يدرك أنساً ، وأنه كان قدرياً زائغاً ، وذكر من قوله ( أن أصحاب رسول الله صلى الله عليه وسلم كانوا أعراباً جفاة ، فجئنا نحن أبناء فارس فلخصنا هذا الدين ) .",,,,
,"316- وفي سنده عمر بن هارون ، كان يروي عمن لم يسمع منه ، وربما روى عن الثقات ما سمعه من الضعفاء ، وإذا كان المراد بذبائح الجن ما يذبحه الجهلة ، استرضاء للجن ، فذلك مما أهل به لغير الله ، وهو منهي عنه بنص القرآن وفيه الغنا كل الغنا .",,,"316- وفي سنده عمر بن هارون ، كان يروي عمن لم يسمع منه ، وربما روى عن الثقات ما سمعه من الضعفاء ، وإذا كان المراد بذبائح الجن ما يذبحه الجهلة ، استرضاء للجن ، فذلك مما أهل به لغير الله ، وهو منهي عنه بنص القرآن وفيه الغنا كل الغنا .",,,,
,"317- إلى قوله ( اللحم ) فقط ، وفي إ سناده : من لم أعرفه ، وفيه علي بن أبي زيد ابن جدعان ، وهو ضعيف .",,,"317- إلى قوله ( اللحم ) فقط ، وفي إ سناده : من لم أعرفه ، وفيه علي بن أبي زيد ابن جدعان ، وهو ضعيف .",,,,
,"318- لم يذكر في اللآلىء غير ما تقدم ، إلا أن الخبر الأول روي من وجه آخر في سنده أحمد بن عيسى الخشاب ، وهو منكر الحديث .",,,"318- لم يذكر في اللآلىء غير ما تقدم ، إلا أن الخبر الأول روي من وجه آخر في سنده أحمد بن عيسى الخشاب ، وهو منكر الحديث .",,,,
,"319- علي بن عروة في سند ابن عدي ، فأما سند العقيلي : ففيه غياث بن إبراهيم عن طلحة بن عمرو . وغياث : وضاع ، وطلحة : متروك .",,,"319- علي بن عروة في سند ابن عدي ، فأما سند العقيلي : ففيه غياث بن إبراهيم عن طلحة بن عمرو . وغياث : وضاع ، وطلحة : متروك .",,,,
,320- الذي في اللآلىء ( فإنها سيدة ) . ,,,320- الذي في اللآلىء ( فإنها سيدة ) . ,,,,
,"321- رشدين لشدة غفلته ، وعبد الله بن صالح أدخلت عليه أحاديث ، وراوي هذا عنه ليس من المتثبتين الذين كانوا ينظرون في أصول كتبه .",,,"321- رشدين لشدة غفلته ، وعبد الله بن صالح أدخلت عليه أحاديث ، وراوي هذا عنه ليس من المتثبتين الذين كانوا ينظرون في أصول كتبه .",,,,
,"322- دافع ابن حجر عن ثلاث روايات . وحاصل دفاعه : أن المطعون فيهم من رواتها لم يبلغوا من الضعف أن يحكم على حديثهم بالوضع . فإن كان مراده أنه لايحكم بأنهم إفتعلوا الحديث إفتعالاً فهذا قريب ، ولكنه لايمنع من الحكم على الحديث بأنه موضوع ، بمعنى أن الغالب على الظن أن النبي صلى الله عليه وسلم لم يقله . وأن من رواه من الضعفاء الذين لم يعرفوا بتعمد الكذب ، إما أن يكون أدخل عليهم وإما أن يكونوا غلطوا في إسناده . وقد تكلم ابن الجوزي في بعض طرقه ، وزاد السيوطي طرقاً ، في سند الأولى : علي بن أبي علي اللهبي هالك ، وذكر البيهقي أنه تفرد به . والثانية للبيهقي بسند : فيه من لم أعرفه ، عن إسماعيل بن عياش عن عمرو [ لعله : عمر ] بن محمد بن زيد عن ابن عمر . إسماعيل يدلس وإذا روى عن الشاميين خلط ، وعمر لم يدرك ابن عمر . والثالثة للطبراني وفي سندها محمد ابن محصن ، وهو العكاشي كذاب . والرابعة لابن قانع من طريق هارون ابن نجيد عن جابر بن مالك عن أثوب بن عتبة ، وكلهم مجهولون ، ذكر جابراً في اللسان ، وذكر هذا الخبر وقال ( آفته أحدهما ) والخامسة للديلمي ، وسندها تالف .",,,"322- دافع ابن حجر عن ثلاث روايات . وحاصل دفاعه : أن المطعون فيهم من رواتها لم يبلغوا من الضعف أن يحكم على حديثهم بالوضع . فإن كان مراده أنه لايحكم بأنهم إفتعلوا الحديث إفتعالاً فهذا قريب ، ولكنه لايمنع من الحكم على الحديث بأنه موضوع ، بمعنى أن الغالب على الظن أن النبي صلى الله عليه وسلم لم يقله . وأن من رواه من الضعفاء الذين لم يعرفوا بتعمد الكذب ، إما أن يكون أدخل عليهم وإما أن يكونوا غلطوا في إسناده . وقد تكلم ابن الجوزي في بعض طرقه ، وزاد السيوطي طرقاً ، في سند الأولى : علي بن أبي علي اللهبي هالك ، وذكر البيهقي أنه تفرد به . والثانية للبيهقي بسند : فيه من لم أعرفه ، عن إسماعيل بن عياش عن عمرو [ لعله : عمر ] بن محمد بن زيد عن ابن عمر . إسماعيل يدلس وإذا روى عن الشاميين خلط ، وعمر لم يدرك ابن عمر . والثالثة للطبراني وفي سندها محمد ابن محصن ، وهو العكاشي كذاب . والرابعة لابن قانع من طريق هارون ابن نجيد عن جابر بن مالك عن أثوب بن عتبة ، وكلهم مجهولون ، ذكر جابراً في اللسان ، وذكر هذا الخبر وقال ( آفته أحدهما ) والخامسة للديلمي ، وسندها تالف .",,,,
,"323- من طريق عيسى بن عبد الله بن محمد بن عمر بن علي بن أبي طالب ، عيسى يروي عن آبائها منكرات لا يرويها غيره والحمل عليه . وقد تقدم في التعليق ص 62 ويأتي في مواضع أخرى . ورواه يعقوب بن سفيان من طرق أبي سفيان الأنماري عن حبيب بن عبد الله بن أبي كبشة عن أبيه عن جده رفعه . وأبو سفيان هذا مجهول ، وقد روى حديثاً آخر بسند الصحاح ، فقال أبو حاتم ( هذا حديث موضوع وأبو سفيان مجهول ) وراوي الخبرين عنه بقية وهو شديد التدليس ، ربما دلس الإسم . ",,,"323- من طريق عيسى بن عبد الله بن محمد بن عمر بن علي بن أبي طالب ، عيسى يروي عن آبائها منكرات لا يرويها غيره والحمل عليه . وقد تقدم في التعليق ص 62 ويأتي في مواضع أخرى . ورواه يعقوب بن سفيان من طرق أبي سفيان الأنماري عن حبيب بن عبد الله بن أبي كبشة عن أبيه عن جده رفعه . وأبو سفيان هذا مجهول ، وقد روى حديثاً آخر بسند الصحاح ، فقال أبو حاتم ( هذا حديث موضوع وأبو سفيان مجهول ) وراوي الخبرين عنه بقية وهو شديد التدليس ، ربما دلس الإسم . ",,,,
,"324- من طريق عمرو بن شمر ، وهو تالف والحمل عليه .",,,"324- من طريق عمرو بن شمر ، وهو تالف والحمل عليه .",,,,
,"325- يحيى بن ميمون ين عطاء ، والحارث الأعور، والحمل على يحيى .",,,"325- يحيى بن ميمون ين عطاء ، والحارث الأعور، والحمل على يحيى .",,,,
,"326- طريق لابن عدي من حديث جابر ، وفي سنده جماعة متروكون . وطريق لابن السني في سندها وضاع أو أكثر ، وطريق مشتهرة ذكرها في اللآلىء مع التصريح بأن الحديث كذب  وربما كان ذاك الحديث أدخل على تمتام .",,,"326- طريق لابن عدي من حديث جابر ، وفي سنده جماعة متروكون . وطريق لابن السني في سندها وضاع أو أكثر ، وطريق مشتهرة ذكرها في اللآلىء مع التصريح بأن الحديث كذب  وربما كان ذاك الحديث أدخل على تمتام .",,,,
,"327- في اللآلىء : أن بعض رواته فسره بقوله ( يجرب حتى لايذكر الجسد ) ولعله كان عند هذا المفسر ( الحسد ) بالحاء المهملة ، فأراد أن أكله يجرب فيشتغل بنفسه عن حسد الناس .",,,"327- في اللآلىء : أن بعض رواته فسره بقوله ( يجرب حتى لايذكر الجسد ) ولعله كان عند هذا المفسر ( الحسد ) بالحاء المهملة ، فأراد أن أكله يجرب فيشتغل بنفسه عن حسد الناس .",,,,
,"328- إنما هذا من رأي السيوطي ، قال ( ولعله يذيب الجسد ، فاختلط على الراوي ) .",,,"328- إنما هذا من رأي السيوطي ، قال ( ولعله يذيب الجسد ، فاختلط على الراوي ) .",,,,
,"329- الآفة فيه محمد بن يحيى بن ضرار ، راجع ترجمته في اللسان ، وقد سرقه منه جماعة ، وأدخلوه على بعض من لا يتعمد الكذب .",,,"329- الآفة فيه محمد بن يحيى بن ضرار ، راجع ترجمته في اللسان ، وقد سرقه منه جماعة ، وأدخلوه على بعض من لا يتعمد الكذب .",,,,
,330- والبلاء في هذا الخبر من شيخه محمد بن مجيب الثقفي فإنه كذاب .,,,330- والبلاء في هذا الخبر من شيخه محمد بن مجيب الثقفي فإنه كذاب .,,,,
,"331- راجع ترجمة عبد الرحمن في الإصابة ، وترجمة عيسى بن شعيب من تهذيب التهذيب .",,,"331- راجع ترجمة عبد الرحمن في الإصابة ، وترجمة عيسى بن شعيب من تهذيب التهذيب .",,,,
,"332- وقد رواه غيره ، والذي تولى كبره محمد بن يحيى بن ضرار كما مر ، والباقون بين سارق ومدخل عليه .",,,"332- وقد رواه غيره ، والذي تولى كبره محمد بن يحيى بن ضرار كما مر ، والباقون بين سارق ومدخل عليه .",,,,
,"333- إحداها ( إبراهيم بن محمد بن يوسف الفريابي ، ثنا عمر [ صوابه : عمرو ] بن بكر عن أراطاة عن مكحول عن أبي هريرة ) رفعه ، إبراهيم ، قال أبو حاتم ( صدوق ) وقال الساجي ( يحدث بالمناكير والكذب ) وقال الأزدي (ساقط ، وعمرو بن بكر هو السكسكي، وهو متروك ) والثانية : لأبي نعيم ، في سندها سفيان بن وكيع ساقط الحديث ، وشيخ أبي نعيم فيه نظر ، أظنه الصرصري المترجم في تاريخ بغداد 5/123 والثالثة : للخطيب قد بين علتها ، وأن الحديث باطل ، وفي السند من يضع الحديث ، وفي غيره ، والرابعة للخطيب أيضاً وبين أن الحديث باطل ، وفي السند مجهول ، أقول : وفي السند غيره ، والخامسة لأبي نعيم ، في سندها يعقوب بن الوليد ، كذاب .",,,"333- إحداها ( إبراهيم بن محمد بن يوسف الفريابي ، ثنا عمر [ صوابه : عمرو ] بن بكر عن أراطاة عن مكحول عن أبي هريرة ) رفعه ، إبراهيم ، قال أبو حاتم ( صدوق ) وقال الساجي ( يحدث بالمناكير والكذب ) وقال الأزدي (ساقط ، وعمرو بن بكر هو السكسكي، وهو متروك ) والثانية : لأبي نعيم ، في سندها سفيان بن وكيع ساقط الحديث ، وشيخ أبي نعيم فيه نظر ، أظنه الصرصري المترجم في تاريخ بغداد 5/123 والثالثة : للخطيب قد بين علتها ، وأن الحديث باطل ، وفي السند من يضع الحديث ، وفي غيره ، والرابعة للخطيب أيضاً وبين أن الحديث باطل ، وفي السند مجهول ، أقول : وفي السند غيره ، والخامسة لأبي نعيم ، في سندها يعقوب بن الوليد ، كذاب .",,,,
