No.,Full Hadith,Isnad,Matan,Author's Comments,Degree,Authenticity,Topic
11," رقم الحديث: 11   (حديث مقطوع)    أخبرنا  أبو بكر المزكي  ، أخبرنا  أبو عبد الله الحسين بن أحمد بن جعفر النوري  ، قال : حدثنا  أبو الحسين الخفاف  ، قال : حدثنا  أبو العباس السراج  ، قال : سمعت  عبيد الله بن سعيد  ، يقول :  سمعت  عبد الرحمن بن مهدي  ، يقول : "" إن  العالم إذا لم يعرف الصحيح والسقيم من الحديث لا يسمى عالما ""  ، فمما يعرف به صحيح الأحاديث من سقيمها أن يكون الحديث متعريا من سبع خصال : فالأول : أن لا يكون الشيخ الذي يرويه مجروحا . والثاني : أن لا يكون فوقه شيخ مجهول يبطل الحديث به . والثالث : أن لا يكون الحديث مرسلا ، فإن المرسل عندنا لا يقوم به الحجة . الرابع : أن لا يكون الحديث منقطعا ، فإن المنقطع عندنا أسوأ حالا من المرسل . الخامس : أن لا يكون الحديث معضلا ، فإن المعضل عندنا أسوأ حالا من المنقطع . السادس : أن لا يكون الحديث مدلسا ، فإن المدلس من الأحاديث يحتمل أن يكون قد دلس وأسقط من إسناده اسم راو ضعيف ، يبطل الحديث بظهوره .         السابع : أن لا يكون الحديث مضطربا ، فإن المضطرب لا يحتج به فمتى ما وجد الحديث يعرى عن هذه الخصال فهو صحيح ، قبوله واجب ، العمل به لازم ، والراد له آثم .

","أخبرنا  أبو بكر المزكي  ، أخبرنا  أبو عبد الله الحسين بن أحمد بن جعفر النوري  ، قال : حدثنا  أبو الحسين الخفاف  ، قال : حدثنا  أبو العباس السراج  ، قال : سمعت  عبيد الله بن سعيد  ، يقول :  سمعت  عبد الرحمن بن مهدي  ، يقول"," إن  العالم إذا لم يعرف الصحيح والسقيم من الحديث لا يسمى عالما ""","فمما يعرف به صحيح الأحاديث من سقيمها أن يكون الحديث متعريا من سبع خصال : فالأول : أن لا يكون الشيخ الذي يرويه مجروحا . والثاني : أن لا يكون فوقه شيخ مجهول يبطل الحديث به . والثالث : أن لا يكون الحديث مرسلا ، فإن المرسل عندنا لا يقوم به الحجة . الرابع : أن لا يكون الحديث منقطعا ، فإن المنقطع عندنا أسوأ حالا من المرسل . الخامس : أن لا يكون الحديث معضلا ، فإن المعضل عندنا أسوأ حالا من المنقطع . السادس : أن لا يكون الحديث مدلسا ، فإن المدلس من الأحاديث يحتمل أن يكون قد دلس وأسقط من إسناده اسم راو ضعيف ، يبطل الحديث بظهوره .         السابع : أن لا يكون الحديث مضطربا ، فإن المضطرب لا يحتج به فمتى ما وجد الحديث يعرى عن هذه الخصال فهو صحيح ، قبوله واجب ، العمل به لازم ، والراد له آثم .",مقطوع,unknown,لايوجد
12," رقم الحديث: 12   (حديث مرفوع)    أخبرنا  حمزة بن أحمد بن الحسين   ، أخبرنا  أحمد بن علي بن عمر الشيرازي   ، قال : حدثنا  محمد بن عبد الله الحافظ   ، أخبرنا  محمد بن المؤمل بن الحسن بن عيسى   ، قال : حدثنا  الفضل بن محمد الشعراني   ، قال : حدثنا  نعيم بن حماد   ، قال : حدثنا  بقية بن الوليد   ، عن  عيسى بن إبراهيم القرشي   ، عن  موسى بن أبي حبيب   ،  عن  الحكم بن عمير الثمالي    وكانت له صحبة من رسول الله صلى الله عليه وسلم  ، قال : قال رسول الله صلى الله عليه وسلم : "" إن هذا  القرآن صعب ، مستصعب لمن كرهه ، ميسر لمن تبعه ، وإن حديثي صعب مستصعب لمن كرهه ميسر لمن تبعه ، من سمع حديثي فحفظه وعمل به جاء يوم القيامة مع القرآن ، ومن تهاون بحديثي فقد تهاون بالقرآن ، ومن تهاون بالقرآن خسر الدنيا والآخرة ""  .

","أخبرنا  حمزة بن أحمد بن الحسين   ، أخبرنا  أحمد بن علي بن عمر الشيرازي   ، قال : حدثنا  محمد بن عبد الله الحافظ   ، أخبرنا  محمد بن المؤمل بن الحسن بن عيسى   ، قال : حدثنا  الفضل بن محمد الشعراني   ، قال : حدثنا  نعيم بن حماد   ، قال : حدثنا  بقية بن الوليد   ، عن  عيسى بن إبراهيم القرشي   ، عن  موسى بن أبي حبيب   ،  عن  الحكم بن عمير الثمالي    وكانت له صحبة من رسول الله صلى الله عليه وسلم  ، قال : قال رسول الله صلى الله عليه وسلم"," إن هذا  القرآن صعب ، مستصعب لمن كرهه ، ميسر لمن تبعه ، وإن حديثي صعب مستصعب لمن كرهه ميسر لمن تبعه ، من سمع حديثي فحفظه وعمل به جاء يوم القيامة مع القرآن ، ومن تهاون بحديثي فقد تهاون بالقرآن ، ومن تهاون بالقرآن خسر الدنيا والآخرة """,,مرفوع,unknown,لايوجد
13," رقم الحديث: 13   (حديث مرفوع)    أخبرنا  بكر بن محمد بن أحمد بن الحسين البروجردي  ، أخبرنا  أبو الفضل أحمد بن الحسن بن علي بن عبد الله بنيسابور  ، قال : حدثنا  محمد بن عبد الرحمن بن محمد الأديب النحوي   ، قال : حدثنا  أبو عمرو بن حمدان   ، قال : حدثنا  أبو يعلى الموصلي   ، قال : حدثنا  عمرو بن مالك   ، قال : حدثنا  جارية بن هرم   ، قال : حدثنا  عبد الله بن بسر الحبراني   ، قال : سمعت  أبا كبشة الأنماري   ، وكانت له صحبة يحدث ،  عن  أبي بكر الصديق   رضي الله عنه ، قال : قال رسول الله صلى الله عليه وسلم :  "" من كذب علي متعمدا أو رد شيئا مما أمرت به فليتبوأ بيتا في جهنم ""  .

","خبرنا  بكر بن محمد بن أحمد بن الحسين البروجردي  ، أخبرنا  أبو الفضل أحمد بن الحسن بن علي بن عبد الله بنيسابور  ، قال : حدثنا  محمد بن عبد الرحمن بن محمد الأديب النحوي   ، قال : حدثنا  أبو عمرو بن حمدان   ، قال : حدثنا  أبو يعلى الموصلي   ، قال : حدثنا  عمرو بن مالك   ، قال : حدثنا  جارية بن هرم   ، قال : حدثنا  عبد الله بن بسر الحبراني   ، قال : سمعت  أبا كبشة الأنماري   ، وكانت له صحبة يحدث ،  عن  أبي بكر الصديق   رضي الله عنه ، قال : قال رسول الله صلى الله عليه وسلم"," من كذب علي متعمدا أو رد شيئا مما أمرت به فليتبوأ بيتا في جهنم """,,مرفوع,unknown,لايوجد
14,"قال الإمام الأجل أبو عبد الله الحسين بن إبراهيم بن الحسين الجوزقاني رحمه الله : أنا خصم يوم القيامة لرجل يكتب عنى هذا الكتاب أو يسمع بعضه , ثم يروى عنى حديثا مما ذكرت في هذا الكتاب مفردا من غير علله ,أو خارجا من كتابي هذا مطلقا من غير كلامي عليه إلا في هذا الكتاب علي سبيل الطعن والقدح في واضعه وناقله علي حسب يتنبه بعلله ليدفع بذلك الكذب عن رسول الله صلي الله عليه وسلم .

",,,,,unknown,لايوجد
15," رقم الحديث: 14   (حديث مرفوع)    أخبرنا  حمد بن نصر بن أحمد الحافظ   ، أخبرنا  عبد الرحمن بن غزو بن محمد   ، قال : حدثنا  أحمد بن إبراهيم بن أحمد بن تركان   ، أخبرنا  محمد بن الحسين بن علي  ، قال : حدثنا  محمد بن جعفر بن علي بن أحمد بن محمد بن الأحنف بن قيس التميمي الخوارزمي   ، قال : حدثنا  مأمون بن أحمد السلمي   ، قال : حدثنا  أحمد بن عبد الله الجويباري الهروي   ، قال : حدثنا  سفيان بن عيينة   ، عن  ابن طاوس   ، عن  أبيه   ،  عن  ابن عباس   ، عن النبي صلى الله عليه وسلم ، قال :  "" الإيمان لا يزيد ولا ينقص ""  .

"," أخبرنا  حمد بن نصر بن أحمد الحافظ   ، أخبرنا  عبد الرحمن بن غزو بن محمد   ، قال : حدثنا  أحمد بن إبراهيم بن أحمد بن تركان   ، أخبرنا  محمد بن الحسين بن علي  ، قال : حدثنا  محمد بن جعفر بن علي بن أحمد بن محمد بن الأحنف بن قيس التميمي الخوارزمي   ، قال : حدثنا  مأمون بن أحمد السلمي   ، قال : حدثنا  أحمد بن عبد الله الجويباري الهروي   ، قال : حدثنا  سفيان بن عيينة   ، عن  ابن طاوس   ، عن  أبيه   ،  عن  ابن عباس   ، عن النبي صلى الله عليه وسلم ، قال"," الإيمان لا يزيد ولا ينقص """,,مرفوع,unknown,الإيمان
16," رقم الحديث: 15   (حديث مرفوع)    أخبرنا  محمد بن الحسين بن محمد الواعظ  ، أخبرنا  أبو العباس أحمد بن محمد بن أحمد البنداري القومسي  ، قال : حدثنا  أبو عمرو محمد بن عبد الله بن أحمد الزرجاهي   ، قال : حدثنا  أبو أحمد عبد الله بن عدي الحافظ   ، قال : حدثنا  أبو علي أحمد بن علي بن محمد   ، قال : حدثنا  محمد بن كرام   ، قال : حدثنا  أحمد بن عبد الله الشيباني   ، قال : حدثنا  سفيان بن عيينة   ، عن  الزهري   ،  عن  سالم   ، عن  أبيه   ، أن النبي صلى الله عليه وسلم ، قال :  "" الإيمان لا يزيد ولا ينقص ""  .         هذا حديث موضوع باطل ، وليس له أصل ، وهو من موضوعات أحمد بن عبد الله الجويباري ، وأحمد بن عبد الله هذا كان خبيثا دجالا من الدجاجلة ، كذابا ، يروي عن ابن عيينة ، ووكيع ، وأبي ضمرة وغيرهم من ثقات أصحاب الحديث ، ويضع عليهم ما لم يحدثوا ، وقد روى عن هؤلاء الأئمة ألوف حديث ما حدثوا بشيء منها ، كان يضعها عليهم ، لا يحل ذكره في الكتب إلا على سبيل الجرح فيه . أخبرنا أبو الفضل المقدسي ، أخبرنا إسماعيل بن مسعدة بجرجان ، أخبرنا حمزة بن يوسف ، أخبرنا أبو أحمد عبد الله بن عدي الحافظ ، قال : "" أحمد بن عبد الله الهروي يعرف بالجويباري ، كان يضع الأحاديث لابن كرام على ما يريده ، وكان ابن كرام يضعها في كتبه عنه ، ويسميه أحمد بن عبد الله الشيباني .

"," أخبرنا  محمد بن الحسين بن محمد الواعظ  ، أخبرنا  أبو العباس أحمد بن محمد بن أحمد البنداري القومسي  ، قال : حدثنا  أبو عمرو محمد بن عبد الله بن أحمد الزرجاهي   ، قال : حدثنا  أبو أحمد عبد الله بن عدي الحافظ   ، قال : حدثنا  أبو علي أحمد بن علي بن محمد   ، قال : حدثنا  محمد بن كرام   ، قال : حدثنا  أحمد بن عبد الله الشيباني   ، قال : حدثنا  سفيان بن عيينة   ، عن  الزهري   ،  عن  سالم   ، عن  أبيه   ، أن النبي صلى الله عليه وسلم ، قال"," الإيمان لا يزيد ولا ينقص ""","وهو من موضوعات أحمد بن عبد الله الجويباري ، وأحمد بن عبد الله هذا كان خبيثا دجالا من الدجاجلة ، كذابا ، يروي عن ابن عيينة ، ووكيع ، وأبي ضمرة وغيرهم من ثقات أصحاب الحديث ، ويضع عليهم ما لم يحدثوا ، وقد روى عن هؤلاء الأئمة ألوف حديث ما حدثوا بشيء منها ، كان يضعها عليهم ، لا يحل ذكره في الكتب إلا على سبيل الجرح فيه . أخبرنا أبو الفضل المقدسي ، أخبرنا إسماعيل بن مسعدة بجرجان ، أخبرنا حمزة بن يوسف ، أخبرنا أبو أحمد عبد الله بن عدي الحافظ ، قال : "" أحمد بن عبد الله الهروي يعرف بالجويباري ، كان يضع الأحاديث لابن كرام على ما يريده ، وكان ابن كرام يضعها في كتبه عنه ، ويسميه أحمد بن عبد الله الشيباني .",موضوع باطل,non-authentic,الإيمان
17," رقم الحديث: 16   (حديث مرفوع)    أخبرنا  الفضل المقدسي  ، أخبرنا  أبو بكر أحمد بن علي الأديب   ، أخبرنا  الحاكم أبو عبد الله   ، قال : سمعت  أبا سهل محمد بن سليمان الحنفي   ، يقول : سمعت  أبا العباس محمد بن إسحاق السراج   ، يقول : شهدت  بن إسماعيل البخاري  ، رحمه الله ، ورفع إليه كتاب من محمد بن كرام  يسأله ، عن أحاديث منها سفيان بن عيينة   عن  الزهري   ،  عن  سالم   ، عن  أبيه   ، أن النبي صلى الله عليه وسلم ، قال :  "" الإيمان لا يزيد ولا ينقص ""  . فكتب محمد بن إسماعيل البخاري على ظهر كتابه : من حدث بهذا استوجب الضرب الشديد والحبس الطويل .

"," أخبرنا  الفضل المقدسي  ، أخبرنا  أبو بكر أحمد بن علي الأديب   ، أخبرنا  الحاكم أبو عبد الله   ، قال : سمعت  أبا سهل محمد بن سليمان الحنفي   ، يقول : سمعت  أبا العباس محمد بن إسحاق السراج   ، يقول : شهدت  بن إسماعيل البخاري  ، رحمه الله ، ورفع إليه كتاب من محمد بن كرام  يسأله ، عن أحاديث منها سفيان بن عيينة   عن  الزهري   ،  عن  سالم   ، عن  أبيه   ، أن النبي صلى الله عليه وسلم ، قال"," الإيمان لا يزيد ولا ينقص """,فكتب محمد بن إسماعيل البخاري على ظهر كتابه : من حدث بهذا استوجب الضرب الشديد والحبس الطويل,مرفوع,non-authentic,الإيمان
18," رقم الحديث: 17   (حديث مرفوع)    أخبرنا  طاهر بن الفضل بن أحمد الحافظ  ، قال : حدثنا  أبو بكر أحمد بن علي بن عمر بن عبد الله بن خلف الشيرازي   ، أخبرنا  محمد بن عبد الله الحافظ   ، أخبرنا  أبو الحسن بن دلويه المذكر   ، قال : حدثنا  جعفر بن سهل   ، قال :  محمد بن يزيد   ، قال : حدثنا  أبو مطيع البلخي   ، قال : حدثنا  حماد بن سلمة   ، عن  أبي المهزم   ،  عن  أبي هريرة   ، أن وفد ثقيف جاءوا إلى النبي صلى الله عليه وسلم فسألوه  عن الإيمان ، هل يزيد وينقص ؟ فقال : "" لا ، زيادته كفر ونقصانه شرك ""  .         هذا حديث موضوع باطل لا أصل له ، وهو من موضوعات أبي مطيع البلخي ، وأبو مطيع ذا اسمه الحكم بن عبد الله البلخي ، كان من رؤساء المرجئة ممن يضع الحديث ويبغض السنن . قال عبد الله بن أحمد بن حنبل : "" سألت أبي عن الحكم بن عبد الله أبي مطيع البلخي ؟ قال : لا ينبغي أن يروى عنه "" . وقال العباس بن محمد الدوري : عن يحيى بن معين ، أنه قال : "" أبو مطيع الخراساني ليس بشيء "" . وقال عبد الرحمن بن أبي حاتم الرازي : "" سألت أبي عن أبي مطيع البلخي ؟ فقال : كان قاضي بلخ ، وكان مرجئا كذابا ، وانتهى في كتاب الزكاة إلى حديث له فامتنع من قراءته ، وقال : لا أحدث عنه "" .

","أخبرنا  طاهر بن الفضل بن أحمد الحافظ  ، قال : حدثنا  أبو بكر أحمد بن علي بن عمر بن عبد الله بن خلف الشيرازي   ، أخبرنا  محمد بن عبد الله الحافظ   ، أخبرنا  أبو الحسن بن دلويه المذكر   ، قال : حدثنا  جعفر بن سهل   ، قال :  محمد بن يزيد   ، قال : حدثنا  أبو مطيع البلخي   ، قال : حدثنا  حماد بن سلمة   ، عن  أبي المهزم   ،  عن  أبي هريرة","أن وفد ثقيف جاءوا إلى النبي صلى الله عليه وسلم فسألوه  عن الإيمان ، هل يزيد وينقص ؟ فقال : "" لا ، زيادته كفر ونقصانه شرك","وهو من موضوعات أبي مطيع البلخي ، وأبو مطيع ذا اسمه الحكم بن عبد الله البلخي ، كان من رؤساء المرجئة ممن يضع الحديث ويبغض السنن . قال عبد الله بن أحمد بن حنبل : "" سألت أبي عن الحكم بن عبد الله أبي مطيع البلخي ؟ قال : لا ينبغي أن يروى عنه "" . وقال العباس بن محمد الدوري : عن يحيى بن معين ، أنه قال : "" أبو مطيع الخراساني ليس بشيء "" . وقال عبد الرحمن بن أبي حاتم الرازي : "" سألت أبي عن أبي مطيع البلخي ؟ فقال : كان قاضي بلخ ، وكان مرجئا كذابا ، وانتهى في كتاب الزكاة إلى حديث له فامتنع من قراءته ، وقال : لا أحدث عنه "" .",موضوع باطل,non-authentic,الإيمان
19," رقم الحديث: 18   (حديث مرفوع)    أخبرنا  حمد بن نصر بن أحمد الحافظ   ، رحمه الله ، أخبرنا  أحمد بن محمد بن يحيى بن بندار  ، قال : حدثنا  أحمد بن علي بن لال   ، قال : حدثنا  أحمد بن عبيد   ، قال : حدثنا  محمد بن عثمان بن أحمد التيمي  ، قال : حدثنا  جعفر بن أحمد بن سلمة السلمي   ، قال : حدثنا  عثمان بن عبد الله المغربي الأموي   ، قال : حدثنا  حماد بن سلمة   ، عن  أبي المهزم   ،  عن  أبي هريرة   ، قال : قدم وفد ثقيف على رسول الله صلى الله عليه وسلم فقالوا : يا رسول الله ، جئناك نسألك عن الإيمان ، أيزيد أو ينقص ؟ قال :  "" الإيمان مثبت في القلوب كالجبال الرواسي وزيادته ونقصانه كفر ""  .        هذا حديث لا يرجع منه إلى الصحة ، وليس هذ الحديث أصلا من حديث رسول الله صلى الله عليه وسلم ، وعثمان بن عبد الله المغربي هذا كذاب ، فسرق هذا الحديث عن أبي مطيع البلخي ، فرواه عن حماد بن سلمة ، وهذا شيء وضعه أبو مطيع البلخي ، عن حماد بن سلمة .

"," أخبرنا  حمد بن نصر بن أحمد الحافظ   ، رحمه الله ، أخبرنا  أحمد بن محمد بن يحيى بن بندار  ، قال : حدثنا  أحمد بن علي بن لال   ، قال : حدثنا  أحمد بن عبيد   ، قال : حدثنا  محمد بن عثمان بن أحمد التيمي  ، قال : حدثنا  جعفر بن أحمد بن سلمة السلمي   ، قال : حدثنا  عثمان بن عبد الله المغربي الأموي   ، قال : حدثنا  حماد بن سلمة   ، عن  أبي المهزم   ،  عن  أبي هريرة","قدم وفد ثقيف على رسول الله صلى الله عليه وسلم فقالوا : يا رسول الله ، جئناك نسألك عن الإيمان ، أيزيد أو ينقص ؟ قال :  "" الإيمان مثبت في القلوب كالجبال الرواسي وزيادته ونقصانه كفر ","هذا حديث لا يرجع منه إلى الصحة ، وليس هذ الحديث أصلا من حديث رسول الله صلى الله عليه وسلم ، وعثمان بن عبد الله المغربي هذا كذاب ، فسرق هذا الحديث عن أبي مطيع البلخي ، فرواه عن حماد بن سلمة ، وهذا شيء وضعه أبو مطيع البلخي ، عن حماد بن سلمة",غير صحيح,non-authentic,الإيمان
20," رقم الحديث: 19   (حديث مرفوع)    أخبرنا  أبو العلاء الأديب   ، أخبرنا  علي بن محمد بن عبد الحميد   ، قال : حدثنا  أحمد بن علي بن أحمد  ، قال : حدثنا  أبو عبد الله أحمد بن محمد  ، قال : حدثنا  إبراهيم بن سعيد   ، قال : حدثنا  محمد بن القاسم الطايكاني   ، عن  عبد العزيز بن خالد   ، عن  سفيان الثوري   ، عن  أبي هارون   ،  عن  أبي سعيد الخدري   ، قال : سمعت رسول الله صلى الله عليه وسلم يقول :  "" من زعم أن الإيمان يزيد وينقص ، فزيادته نفاق ، ونقصانه كفر ، فإن تابوا وإلا فاضربوا أعناقهم بالسيف ، أولئك أعداء الرحمن ، فارقوا دين الله ، وانتحلوا الكفر ، وخاصموا في الله ، طهر الله الأرض منهم ، ألا ولا صلاة لهم ، ألا ولا صوم لهم ، ألا ولا زكاة لهم ، ألا ولا حج لهم ، ألا ولا بر لهم ، هم براء من رسول الله صلى الله عليه وسلم ، ورسول الله بريء منهم ""  . هذا حديث موضوع ، وهو من موضوعات محمد بن القاسم الطايكاني ، ومحمد بن القاسم هذا كان كذابا خبيثا ، وكان من أهل بلخ ، يروي عن العراقيين ، وأهل بلده ولا أصل له ، وروى عنه أهل خراسان ، لا يحل ذكره في الكتب إلا على سبيل الطعن فيه . سمعت أبا طاهر الحافظ ، يقول : سمعت أبا بكر الشيرازي ، يقول : سمعت الحاكم أبا عبد الله ، يقول : "" محمد بن القاسم الطايكاني كان من رؤساء المرجئة ممن يضع الحديث على مذهبهم "" .

"," أخبرنا  أبو العلاء الأديب   ، أخبرنا  علي بن محمد بن عبد الحميد   ، قال : حدثنا  أحمد بن علي بن أحمد  ، قال : حدثنا  أبو عبد الله أحمد بن محمد  ، قال : حدثنا  إبراهيم بن سعيد   ، قال : حدثنا  محمد بن القاسم الطايكاني   ، عن  عبد العزيز بن خالد   ، عن  سفيان الثوري   ، عن  أبي هارون   ،  عن  أبي سعيد الخدري   ، قال : سمعت رسول الله صلى الله عليه وسلم يقول"," من زعم أن الإيمان يزيد وينقص ، فزيادته نفاق ، ونقصانه كفر ، فإن تابوا وإلا فاضربوا أعناقهم بالسيف ، أولئك أعداء الرحمن ، فارقوا دين الله ، وانتحلوا الكفر ، وخاصموا في الله ، طهر الله الأرض منهم ، ألا ولا صلاة لهم ، ألا ولا صوم لهم ، ألا ولا زكاة لهم ، ألا ولا حج لهم ، ألا ولا بر لهم ، هم براء من رسول الله صلى الله عليه وسلم ، ورسول الله بريء منهم ""","وهو من موضوعات محمد بن القاسم الطايكاني ، ومحمد بن القاسم هذا كان كذابا خبيثا ، وكان من أهل بلخ ، يروي عن العراقيين ، وأهل بلده ولا أصل له ، وروى عنه أهل خراسان ، لا يحل ذكره في الكتب إلا على سبيل الطعن فيه . سمعت أبا طاهر الحافظ ، يقول : سمعت أبا بكر الشيرازي ، يقول : سمعت الحاكم أبا عبد الله ، يقول : "" محمد بن القاسم الطايكاني كان من رؤساء المرجئة ممن يضع الحديث على مذهبهم "" .",موضوع,non-authentic,الإيمان
